codigo_ocorrencia1,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,Dia,Mes,Ano
66019,ACIDENTE,SANTA FÉ DO SUL,SP,SILT,18/11/2016,13:30:00,18,11,2016
66021,INCIDENTE,LONDRINA,PR,SBLO,18/11/2016,11:55:00,18,11,2016
66022,ACIDENTE,RIO DE JANEIRO,RJ,****,19/11/2016,21:20:00,19,11,2016
66034,ACIDENTE,SÃO SEBASTIÃO DO PARAÍSO,MG,****,19/11/2016,15:15:00,19,11,2016
66020,INCIDENTE,JUNDIAÍ,SP,SBJD,20/11/2016,18:00:00,20,11,2016
66039,INCIDENTE,PORTO SEGURO,BA,SBPS,23/11/2016,21:24:00,23,11,2016
66049,ACIDENTE,TAPERA,RS,****,24/11/2016,10:10:00,24,11,2016
66050,INCIDENTE GRAVE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,28/11/2016,16:07:00,28,11,2016
66064,INCIDENTE,BRASÍLIA,DF,SBBR,29/11/2016,19:40:00,29,11,2016
66065,ACIDENTE,LAJEADO GRANDE,SC,****,29/11/2016,18:40:00,29,11,2016
66081,INCIDENTE,SÃO PAULO,SP,SBMT,01/12/2016,14:45:00,01,12,2016
66073,INCIDENTE,FORTALEZA,CE,SBFZ,02/12/2016,19:30:00,02,12,2016
66083,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,SBBP,02/12/2016,20:46:00,02,12,2016
66076,INCIDENTE GRAVE,CARUARU,PE,****,03/12/2016,10:25:00,03,12,2016
66066,ACIDENTE,SANTA VITÓRIA DO PALMAR,RS,###!,04/12/2016,12:00:00,04,12,2016
66075,INCIDENTE,PATO BRANCO,PR,SSPB,04/12/2016,18:23:00,04,12,2016
66078,ACIDENTE,SÃO LOURENÇO DA SERRA,SP,****,04/12/2016,18:30:00,04,12,2016
66430,INCIDENTE,SÃO PAULO,SP,SBSP,04/12/2016,11:54:00,04,12,2016
66084,ACIDENTE,CRUZ MACHADO,PR,****,05/12/2016,14:15:00,05,12,2016
66086,ACIDENTE,MANAUS,AM,****,07/12/2016,11:50:00,07,12,2016
66088,INCIDENTE,SOROCABA,SP,SDCO,07/12/2016,15:43:00,07,12,2016
66089,INCIDENTE,GUARULHOS,SP,SBGR,07/12/2016,20:45:00,07,12,2016
66090,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,SBBP,07/12/2016,19:10:00,07,12,2016
66121,INCIDENTE,GOIÂNIA,GO,SBNV,07/12/2016,10:30:00,07,12,2016
66127,INCIDENTE GRAVE,GOIÂNIA,GO,SBNV,08/12/2016,12:30:00,08,12,2016
66210,INCIDENTE GRAVE,TAPES,RS,****,08/12/2016,10:30:00,08,12,2016
66093,ACIDENTE,ITAITUBA,PA,SNYR,09/12/2016,18:30:00,09,12,2016
66094,INCIDENTE GRAVE,ERECHIM,RS,****,10/12/2016,14:30:00,10,12,2016
66100,ACIDENTE,NOVO HORIZONTE,SP,SDNH,10/12/2016,22:20:00,10,12,2016
66109,INCIDENTE,PORTO ALEGRE,RS,SBPA,12/12/2016,09:34:00,12,12,2016
66128,ACIDENTE,PRIMAVERA DO LESTE,MT,****,13/12/2016,19:30:00,13,12,2016
66145,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,SBCP,14/12/2016,16:05:00,14,12,2016
66129,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,15/12/2016,13:30:00,15,12,2016
66131,ACIDENTE,SANTA VITÓRIA DO PALMAR,RS,****,15/12/2016,18:40:00,15,12,2016
66140,INCIDENTE,LONDRINA,PR,SBLO,15/12/2016,13:05:00,15,12,2016
66160,ACIDENTE,SANTA HELENA DE GOIÁS,GO,****,15/12/2016,21:07:00,15,12,2016
66273,INCIDENTE,JUNDIAÍ,SP,SBJD,15/12/2016,14:20:00,15,12,2016
66155,INCIDENTE,SÃO PAULO,SP,SBMT,19/12/2016,09:48:00,19,12,2016
66156,ACIDENTE,TABATINGA,AM,****,23/12/2016,17:30:00,23,12,2016
66158,INCIDENTE,SÃO PAULO,SP,SBMT,23/12/2016,14:57:00,23,12,2016
66159,ACIDENTE,NOVO HORIZONTE,SP,****,23/12/2016,10:00:00,23,12,2016
66197,INCIDENTE,PETROLINA,PE,SBPL,26/12/2016,09:15:00,26,12,2016
66192,ACIDENTE,MARAÚ,BA,SIRI,27/12/2016,19:00:00,27,12,2016
66221,ACIDENTE,GUARAPARI,ES,SNGA,28/12/2016,19:00:00,28,12,2016
66695,INCIDENTE,LUZIÂNIA,GO,SWUZ,28/12/2016,17:00:00,28,12,2016
66759,INCIDENTE,BARRO ALTO,GO,****,30/12/2016,20:30:00,30,12,2016
66198,ACIDENTE,CORINTO,MG,****,31/12/2016,17:00:00,31,12,2016
66204,ACIDENTE,URUGUAIANA,RS,****,31/12/2016,20:00:00,31,12,2016
66199,INCIDENTE,RIO DE JANEIRO,RJ,****,03/01/2017,12:30:00,03,01,2017
66203,ACIDENTE,PALMARES DO SUL,RS,****,03/01/2017,13:00:00,03,01,2017
66223,ACIDENTE,MONTIVIDIU,GO,####,04/01/2017,14:00:00,04,01,2017
66215,ACIDENTE,GUARAPUAVA,PR,****,05/01/2017,12:30:00,05,01,2017
66222,INCIDENTE GRAVE,TAPES,RS,****,05/01/2017,19:40:00,05,01,2017
66244,ACIDENTE,TANGARÁ DA SERRA,MT,SDVI,05/01/2017,14:20:00,05,01,2017
66247,ACIDENTE,URUGUAIANA,RS,****,06/01/2017,12:30:00,06,01,2017
66216,INCIDENTE GRAVE,RIO BRILHANTE,MS,****,07/01/2017,12:30:00,07,01,2017
66250,INCIDENTE,CURITIBA,PR,SBCT,10/01/2017,18:16:00,10,01,2017
66253,ACIDENTE,RIO GRANDE,RS,****,11/01/2017,10:50:00,11,01,2017
66261,INCIDENTE,SÃO LOURENÇO,MG,SNLO,12/01/2017,12:50:00,12,01,2017
66265,ACIDENTE,BURITAMA,SP,****,13/01/2017,16:00:00,13,01,2017
66271,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,13/01/2017,14:45:00,13,01,2017
66262,ACIDENTE,SANTANA DO ARAGUAIA,PA,****,14/01/2017,13:00:00,14,01,2017
66270,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,14/01/2017,15:06:00,14,01,2017
66274,ACIDENTE,QUERÊNCIA DO NORTE,PR,****,14/01/2017,19:00:00,14,01,2017
66272,ACIDENTE,MOGI MIRIM,SP,SDMJ,15/01/2017,11:00:00,15,01,2017
66263,INCIDENTE,SÃO PAULO,SP,SBMT,16/01/2017,12:30:00,16,01,2017
66282,ACIDENTE,MONTE DO CARMO,TO,****,17/01/2017,10:00:00,17,01,2017
66278,ACIDENTE,CAMOCIM,CE,****,18/01/2017,09:45:00,18,01,2017
66281,INCIDENTE,ARACAJU,SE,SBAR,18/01/2017,11:43:00,18,01,2017
66301,INCIDENTE,GUARULHOS,SP,SBGR,18/01/2017,15:47:00,18,01,2017
66287,INCIDENTE,ITUPEVA,SP,SBJD,19/01/2017,15:20:00,19,01,2017
66309,ACIDENTE,PARATY,RJ,SDTK,19/01/2017,15:30:00,19,01,2017
66290,ACIDENTE,NOVO PROGRESSO,PA,****,20/01/2017,16:24:00,20,01,2017
66298,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,20/01/2017,10:04:00,20,01,2017
66300,INCIDENTE,BRASÍLIA,DF,SBBR,22/01/2017,01:30:00,22,01,2017
66310,ACIDENTE,CAPITÓLIO,MG,****,22/01/2017,18:00:00,22,01,2017
66349,ACIDENTE,CAÇU,GO,****,24/01/2017,19:45:00,24,01,2017
66329,INCIDENTE,VITÓRIA,ES,SBVT,26/01/2017,13:00:00,26,01,2017
66321,INCIDENTE,MACAÉ,RJ,SBME,28/01/2017,14:19:00,28,01,2017
66323,INCIDENTE GRAVE,SALVADOR,BA,SBSV,28/01/2017,13:58:00,28,01,2017
66324,ACIDENTE,SOCORRO,SP,****,28/01/2017,12:50:00,28,01,2017
66325,INCIDENTE,FOZ DO IGUAÇU,PR,SBFI,30/01/2017,17:15:00,30,01,2017
66332,ACIDENTE,GUAÍBA,RS,****,01/02/2017,11:50:00,01,02,2017
66333,ACIDENTE,SERTANÓPOLIS,PR,SSSZ,03/02/2017,07:20:00,03,02,2017
66368,INCIDENTE,BELÉM,PA,SBJC,03/02/2017,15:12:00,03,02,2017
66385,INCIDENTE,CURITIBA,PR,SBCT,03/02/2017,14:13:00,03,02,2017
66335,ACIDENTE,SÃO SEPÉ,RS,****,04/02/2017,11:20:00,04,02,2017
66350,INCIDENTE GRAVE,REDENÇÃO,PA,SNDC,04/02/2017,09:30:00,04,02,2017
66352,ACIDENTE,RESTINGA SECA,RS,****,04/02/2017,20:30:00,04,02,2017
66362,ACIDENTE,SÃO DESIDÉRIO,BA,****,04/02/2017,13:30:00,04,02,2017
66409,INCIDENTE,BARRA VELHA,SC,****,04/02/2017,11:41:00,04,02,2017
66378,ACIDENTE,ITAITUBA,PA,SNMD,05/02/2017,00:00:00,05,02,2017
66334,ACIDENTE,IPUÃ,SP,****,06/02/2017,09:00:00,06,02,2017
66382,INCIDENTE,RIO DE JANEIRO,RJ,****,07/02/2017,11:30:00,07,02,2017
66394,ACIDENTE,CARAVELAS,BA,SJNQ,08/02/2017,12:50:00,08,02,2017
66395,INCIDENTE GRAVE,GUARULHOS,SP,SBBR,09/02/2017,00:11:00,09,02,2017
66397,ACIDENTE,SANTARÉM,PA,****,09/02/2017,19:40:00,09,02,2017
66405,INCIDENTE,SÃO PAULO,SP,SDIH,10/02/2017,13:39:00,10,02,2017
66406,ACIDENTE,BOTUCATU,SP,****,11/02/2017,20:00:00,11,02,2017
66437,INCIDENTE,BELO HORIZONTE,MG,SBBH,11/02/2017,16:00:00,11,02,2017
66414,INCIDENTE,COLATINA,ES,SNCX,13/02/2017,12:30:00,13,02,2017
66412,INCIDENTE,NORTELÂNDIA,MT,SWRZ,15/02/2017,12:32:00,15,02,2017
66434,INCIDENTE,GUARULHOS,SP,SBGR,15/02/2017,20:00:00,15,02,2017
66431,ACIDENTE,SÃO FÉLIX DO XINGU,PA,****,16/02/2017,15:00:00,16,02,2017
66417,ACIDENTE,BOCA DO ACRE,AM,****,17/02/2017,13:35:00,17,02,2017
66427,INCIDENTE,LAPA,PR,****,18/02/2017,10:30:00,18,02,2017
66446,ACIDENTE,POXORÉO,MT,****,18/02/2017,16:00:00,18,02,2017
66440,INCIDENTE,BRAGANÇA PAULISTA,SP,SBBP,20/02/2017,21:40:00,20,02,2017
66432,INCIDENTE GRAVE,VITÓRIA,ES,****,21/02/2017,11:47:00,21,02,2017
66443,INCIDENTE,MACAÉ,RJ,****,22/02/2017,11:20:00,22,02,2017
66444,INCIDENTE GRAVE,SÃO PAULO,SP,SBSP,22/02/2017,21:48:00,22,02,2017
66445,INCIDENTE,ARARAQUARA,SP,SBAQ,22/02/2017,10:30:00,22,02,2017
66449,ACIDENTE,NOVO HAMBURGO,RS,SSNH,22/02/2017,19:20:00,22,02,2017
66450,INCIDENTE GRAVE,FLORIANÓPOLIS,SC,SBFL,22/02/2017,21:50:00,22,02,2017
66549,ACIDENTE,PEDRO OSÓRIO,RS,****,22/02/2017,12:30:00,22,02,2017
66451,ACIDENTE,GARUVA,SC,****,23/02/2017,10:30:00,23,02,2017
66454,INCIDENTE,GUARULHOS,SP,SBGR,23/02/2017,10:17:00,23,02,2017
66455,INCIDENTE,MACEIÓ,AL,SBMO,27/02/2017,01:56:00,27,02,2017
66500,INCIDENTE,SINOP,MT,SWSI,27/02/2017,19:10:00,27,02,2017
66457,ACIDENTE,CAMPOS DOS GOYTACAZES,RJ,9PFC,01/03/2017,17:08:00,01,03,2017
66514,INCIDENTE GRAVE,CUIABÁ,MT,SBCY,02/03/2017,16:09:00,02,03,2017
66477,INCIDENTE,SÃO PAULO,SP,SBSP,03/03/2017,00:03:00,03,03,2017
66489,ACIDENTE,PEDRO OSÓRIO,RS,****,06/03/2017,15:05:00,06,03,2017
66508,INCIDENTE,PORTO ALEGRE,RS,SBPA,06/03/2017,01:03:00,06,03,2017
66503,ACIDENTE,VILA PROPÍCIO,GO,****,07/03/2017,13:09:00,07,03,2017
66509,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,10/03/2017,20:00:00,10,03,2017
66510,INCIDENTE,SALVADOR,BA,SBSV,11/03/2017,10:25:00,11,03,2017
66521,INCIDENTE,CUIABÁ,MT,SBCY,11/03/2017,14:28:35,11,03,2017
66512,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,12/03/2017,13:00:00,12,03,2017
66522,ACIDENTE,ALEGRETE,RS,SSLT,13/03/2017,13:20:00,13,03,2017
66536,INCIDENTE,PARAUAPEBAS,PA,SBCJ,13/03/2017,12:20:00,13,03,2017
66607,ACIDENTE,PORTO ALEGRE DO NORTE,MT,SWPQ,13/03/2017,17:30:00,13,03,2017
66516,INCIDENTE,CAARAPÓ,MS,SIQH,14/03/2017,19:00:00,14,03,2017
66524,INCIDENTE,ALTAMIRA,PA,SBHT,15/03/2017,18:42:00,15,03,2017
66555,ACIDENTE,BENTO GONÇALVES,RS,SSBG,15/03/2017,19:36:00,15,03,2017
66525,INCIDENTE GRAVE,CUIABÁ,MT,SBCY,16/03/2017,21:42:00,16,03,2017
66527,INCIDENTE GRAVE,CARAUARI,AM,SWCA,17/03/2017,13:25:00,17,03,2017
66529,ACIDENTE,ARAUCÁRIA,PR,SSSE,17/03/2017,18:07:00,17,03,2017
66531,ACIDENTE,PORTO ALEGRE,RS,SSBN,18/03/2017,13:00:00,18,03,2017
66539,INCIDENTE,GUARULHOS,SP,SBGR,18/03/2017,04:17:00,18,03,2017
66541,INCIDENTE GRAVE,RIO GRANDE,RS,****,18/03/2017,14:00:00,18,03,2017
66532,INCIDENTE,SANTA MARIA,RS,SBSM,19/03/2017,15:15:00,19,03,2017
66550,ACIDENTE,COARI,AM,SBUY,20/03/2017,01:25:00,20,03,2017
66544,INCIDENTE,SÃO PAULO,SP,SBSP,21/03/2017,16:48:00,21,03,2017
66551,INCIDENTE,PORTO ALEGRE,RS,SBPA,21/03/2017,15:36:00,21,03,2017
66543,INCIDENTE GRAVE,GUARULHOS,SP,SBGR,22/03/2017,01:35:00,22,03,2017
66552,INCIDENTE,SÃO PAULO,SP,SBSP,22/03/2017,14:54:00,22,03,2017
66556,INCIDENTE GRAVE,GOIÂNIA,GO,SBNV,24/03/2017,15:00:00,24,03,2017
66557,INCIDENTE GRAVE,GOIÂNIA,GO,****,24/03/2017,11:40:00,24,03,2017
66559,ACIDENTE,ATIBAIA,SP,SDTB,24/03/2017,13:15:00,24,03,2017
66566,INCIDENTE,CAMPINAS,SP,SBKP,24/03/2017,12:45:00,24,03,2017
66570,INCIDENTE,CAMPINAS,SP,SBKP,24/03/2017,13:20:00,24,03,2017
66562,INCIDENTE GRAVE,CAMPO VERDE,MT,SDLZ,25/03/2017,12:30:00,25,03,2017
66578,INCIDENTE,RECIFE,PE,SBRF,30/03/2017,21:40:00,30,03,2017
66582,INCIDENTE,CAMPO GRANDE,MS,SBCG,30/03/2017,01:18:00,30,03,2017
66579,INCIDENTE,BELO HORIZONTE,MG,SBBH,31/03/2017,09:58:00,31,03,2017
66585,ACIDENTE,SOROCABA,SP,****,31/03/2017,17:45:00,31,03,2017
66592,INCIDENTE,LONDRINA,PR,SBLO,31/03/2017,15:16:00,31,03,2017
66595,INCIDENTE,BELO HORIZONTE,MG,SBBH,31/03/2017,19:15:00,31,03,2017
66609,ACIDENTE,ARAGARÇAS,GO,SJVO,01/04/2017,21:40:00,01,04,2017
66594,INCIDENTE,CAMPO GRANDE,MS,SBCG,04/04/2017,22:27:00,04,04,2017
66597,INCIDENTE,JUNDIAÍ,SP,SBJD,05/04/2017,15:00:00,05,04,2017
66608,INCIDENTE,POUSO ALEGRE,MG,SNZA,05/04/2017,19:52:00,05,04,2017
66623,INCIDENTE,SÃO PAULO,SP,SBSP,06/04/2017,18:24:00,06,04,2017
66613,ACIDENTE,RIBEIRO GONÇALVES,PI,****,08/04/2017,20:30:00,08,04,2017
66616,ACIDENTE,POÇOS DE CALDAS,MG,SBPC,10/04/2017,11:15:00,10,04,2017
66624,INCIDENTE,GUARULHOS,SP,SBGR,11/04/2017,15:32:00,11,04,2017
66645,ACIDENTE,PEDRA PRETA,MT,****,11/04/2017,10:30:00,11,04,2017
66640,ACIDENTE,SANTANA DO LIVRAMENTO,RS,SIXD,12/04/2017,15:30:00,12,04,2017
66646,ACIDENTE,NITERÓI,RJ,****,12/04/2017,21:25:00,12,04,2017
66639,ACIDENTE,BANDEIRANTES,PR,SSBR,13/04/2017,13:00:00,13,04,2017
66655,ACIDENTE,ITAPORÃ,MS,****,13/04/2017,18:00:00,13,04,2017
66654,ACIDENTE,CASSILÂNDIA,MS,SSCL,14/04/2017,20:45:00,14,04,2017
66650,ACIDENTE,CABO FRIO,RJ,9PFX,15/04/2017,19:40:00,15,04,2017
66916,INCIDENTE,GUARULHOS,SP,SBGR,17/04/2017,04:16:00,17,04,2017
66662,INCIDENTE,SALVADOR,BA,SBSV,20/04/2017,19:37:00,20,04,2017
66667,ACIDENTE,ITAITUBA,PA,####,21/04/2017,18:00:00,21,04,2017
66674,ACIDENTE,SÃO JOSÉ DO RIO PARDO,SP,****,21/04/2017,15:00:00,21,04,2017
66670,INCIDENTE,GUARULHOS,SP,SBGR,22/04/2017,16:38:00,22,04,2017
66660,ACIDENTE,TANGARÁ DA SERRA,MT,SWIN,23/04/2017,09:45:00,23,04,2017
66665,ACIDENTE,CACHOEIRA DO SUL,RS,****,23/04/2017,00:00:00,23,04,2017
66669,ACIDENTE,SÃO JOSÉ,SC,SSKT,23/04/2017,15:05:00,23,04,2017
66675,ACIDENTE,MARILUZ,PR,####,23/04/2017,10:15:00,23,04,2017
66723,INCIDENTE,SÃO PAULO,SP,****,25/04/2017,15:30:00,25,04,2017
66711,INCIDENTE,PORTO ALEGRE,RS,****,26/04/2017,03:17:00,26,04,2017
66679,INCIDENTE,BRASÍLIA,DF,****,27/04/2017,12:30:00,27,04,2017
66721,INCIDENTE,PORTO ALEGRE,RS,****,27/04/2017,20:37:00,27,04,2017
66682,INCIDENTE,SÃO PAULO,SP,****,28/04/2017,10:00:00,28,04,2017
66685,ACIDENTE,ITAPIRA,SP,****,28/04/2017,19:30:00,28,04,2017
66697,INCIDENTE,BELO HORIZONTE,MG,SBBH,28/04/2017,14:00:00,28,04,2017
66684,INCIDENTE,SÃO PAULO,SP,SBSP,29/04/2017,22:45:00,29,04,2017
66700,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,01/05/2017,11:52:00,01,05,2017
66696,INCIDENTE,BELO HORIZONTE,MG,SBBH,02/05/2017,17:40:00,02,05,2017
66703,INCIDENTE,BELO HORIZONTE,MG,SBBH,04/05/2017,23:05:00,04,05,2017
66708,INCIDENTE GRAVE,ITAPEVA,SP,****,04/05/2017,12:00:00,04,05,2017
66725,INCIDENTE,CAMPINAS,SP,SBKP,04/05/2017,17:33:00,04,05,2017
66730,INCIDENTE,PASSO FUNDO,RS,SBPF,05/05/2017,15:57:00,05,05,2017
66731,INCIDENTE GRAVE,GOIÂNIA,GO,****,05/05/2017,17:20:00,05,05,2017
66757,INCIDENTE,SÃO PAULO,SP,SBMT,06/05/2017,15:40:00,06,05,2017
66771,INCIDENTE,PORTO ALEGRE,RS,SBPA,06/05/2017,15:17:00,06,05,2017
66707,INCIDENTE,RECIFE,PE,SBRF,08/05/2017,08:35:00,08,05,2017
66717,INCIDENTE,GUARULHOS,SP,SBGR,08/05/2017,10:12:00,08,05,2017
66810,ACIDENTE,NOVA MARINGÁ,MT,SNNL,08/05/2017,18:30:00,08,05,2017
66729,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,09/05/2017,11:02:00,09,05,2017
66735,INCIDENTE,UBERLÂNDIA,MG,SBUL,09/05/2017,15:10:00,09,05,2017
66741,INCIDENTE,JOINVILLE,SC,SBJV,09/05/2017,18:38:00,09,05,2017
66742,ACIDENTE,PARANAVAÍ,PR,SSPI,09/05/2017,20:35:00,09,05,2017
66739,ACIDENTE,NOVA IGUAÇU,RJ,****,10/05/2017,20:35:00,10,05,2017
66740,INCIDENTE,PORTO ALEGRE,RS,SBPA,10/05/2017,09:30:00,10,05,2017
66743,ACIDENTE,GOIANÉSIA DO PARÁ,PA,****,10/05/2017,17:00:00,10,05,2017
66745,INCIDENTE,SÃO PAULO,SP,SBSP,11/05/2017,14:35:00,11,05,2017
66746,INCIDENTE GRAVE,UBERLÂNDIA,MG,SBUL,11/05/2017,17:00:00,11,05,2017
66777,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,11/05/2017,17:56:00,11,05,2017
66760,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,12/05/2017,20:46:00,12,05,2017
66934,INCIDENTE,PORTO VELHO,RO,SBPV,13/05/2017,04:47:00,13,05,2017
66758,INCIDENTE,SÃO PAULO,SP,SBMT,15/05/2017,18:36:00,15,05,2017
78817,INCIDENTE GRAVE,GRAJAÚ,MA,SJAH,15/05/2017,15:50:00,15,05,2017
66762,INCIDENTE,LONDRINA,PR,SBLO,18/05/2017,17:34:00,18,05,2017
66766,INCIDENTE,UBERLÂNDIA,MG,SBUL,18/05/2017,22:56:00,18,05,2017
66769,INCIDENTE,SÃO PAULO,SP,SBGR,20/05/2017,19:35:00,20,05,2017
66770,INCIDENTE,SÃO PAULO,SP,SBGR,20/05/2017,15:57:00,20,05,2017
66773,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,20/05/2017,18:30:00,20,05,2017
66779,ACIDENTE,PARAUAPEBAS,PA,****,21/05/2017,21:00:00,21,05,2017
66786,ACIDENTE,UIRAMUTÃ,RR,****,21/05/2017,20:30:00,21,05,2017
66780,INCIDENTE,CAMPO GRANDE,MS,SBCG,23/05/2017,20:10:00,23,05,2017
66787,INCIDENTE GRAVE,PORTO VELHO,RO,SBPV,23/05/2017,19:30:00,23,05,2017
66792,INCIDENTE,MANAUS,AM,SWFN,24/05/2017,20:49:00,24,05,2017
66874,INCIDENTE,BELO HORIZONTE,MG,SBPR,24/05/2017,16:40:00,24,05,2017
66788,INCIDENTE,SÃO PAULO,SP,SBMT,25/05/2017,19:30:00,25,05,2017
66791,INCIDENTE,NAVEGANTES,SC,SBNF,25/05/2017,23:25:00,25,05,2017
66809,INCIDENTE,ITANHAÉM,SP,SDIM,27/05/2017,13:20:00,27,05,2017
66800,ACIDENTE,COXIM,MS,****,28/05/2017,15:40:00,28,05,2017
66801,ACIDENTE,MUNDO NOVO,MS,****,28/05/2017,19:00:00,28,05,2017
66807,INCIDENTE,GUARULHOS,SP,SBGR,31/05/2017,15:09:00,31,05,2017
66816,ACIDENTE,BOCA DO ACRE,AM,****,02/06/2017,20:30:00,02,06,2017
66824,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,02/06/2017,01:58:00,02,06,2017
66826,INCIDENTE GRAVE,OURO,SC,****,02/06/2017,18:30:00,02,06,2017
66838,INCIDENTE,FLORIANÓPOLIS,SC,****,02/06/2017,15:11:00,02,06,2017
67010,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,03/06/2017,16:33:00,03,06,2017
66839,INCIDENTE,CAMPINAS,SP,SBKP,05/06/2017,15:45:00,05,06,2017
66842,INCIDENTE,BRASÍLIA,DF,****,05/06/2017,18:30:00,05,06,2017
66844,INCIDENTE,LONDRINA,PR,SBLO,06/06/2017,20:17:00,06,06,2017
78824,INCIDENTE,CURVELO,MG,*****,06/06/2017,17:20:00,06,06,2017
66843,ACIDENTE,PARAUAPEBAS,PA,SBCJ,07/06/2017,22:40:00,07,06,2017
66846,INCIDENTE,CAMPINAS,SP,SBKP,07/06/2017,12:40:00,07,06,2017
78826,INCIDENTE,PRESIDENTE PRUDENTE,SP,SBDN,07/06/2017,17:38:00,07,06,2017
66854,INCIDENTE,MACEIÓ,AL,SBMO,08/06/2017,14:18:00,08,06,2017
66860,INCIDENTE,SÃO PAULO,SP,SBSP,09/06/2017,00:13:00,09,06,2017
66872,INCIDENTE GRAVE,BELO HORIZONTE,MG,SBPR,09/06/2017,14:12:00,09,06,2017
66873,INCIDENTE,PALMAS,TO,SBPJ,10/06/2017,13:34:00,10,06,2017
66879,INCIDENTE,ALTA FLORESTA,MT,SBAT,10/06/2017,20:05:00,10,06,2017
66866,INCIDENTE,CAMPINAS,SP,SBKP,11/06/2017,04:15:00,11,06,2017
66878,INCIDENTE,CAXIAS DO SUL,RS,SBCX,11/06/2017,13:30:00,11,06,2017
66903,INCIDENTE,PALMAS,TO,####,13/06/2017,09:29:00,13,06,2017
66880,ACIDENTE,CARACARAÍ,RR,SJLU,14/06/2017,18:00:00,14,06,2017
66891,ACIDENTE,CARACARAÍ,RR,SJLU,14/06/2017,20:20:00,14,06,2017
66881,INCIDENTE,BELÉM,PA,SBBE,15/06/2017,17:00:00,15,06,2017
66895,INCIDENTE,BELO HORIZONTE,MG,SBBH,15/06/2017,18:17:00,15,06,2017
66907,INCIDENTE GRAVE,CANARANA,MT,****,19/06/2017,14:25:00,19,06,2017
66911,ACIDENTE,BONFIM,RR,SSJL,21/06/2017,21:00:00,21,06,2017
66922,INCIDENTE,CAMBÉ,PR,****,24/06/2017,20:00:00,24,06,2017
66924,INCIDENTE,BELO HORIZONTE,MG,SBPR,25/06/2017,19:12:00,25,06,2017
66925,ACIDENTE,JUSSARA,GO,****,25/06/2017,13:00:00,25,06,2017
67009,INCIDENTE,CURITIBA,PR,SBCT,26/06/2017,14:08:00,26,06,2017
66937,INCIDENTE,BAURU,SP,SBBU,28/06/2017,11:35:00,28,06,2017
66957,INCIDENTE,SÃO VICENTE,SP,****,30/06/2017,11:30:00,30,06,2017
66991,INCIDENTE,LUZIÂNIA,GO,SWUZ,01/07/2017,20:30:00,01,07,2017
66953,ACIDENTE,CANTÁ,RR,SWPD,03/07/2017,15:00:00,03,07,2017
66952,INCIDENTE,BELÉM,PA,SBBE,04/07/2017,15:25:00,04,07,2017
66962,ACIDENTE,UBATUBA,SP,SDUB,04/07/2017,20:20:00,04,07,2017
66971,ACIDENTE,RIO DE JANEIRO,RJ,****,05/07/2017,14:20:00,05,07,2017
66988,INCIDENTE,JOINVILLE,SC,SBJV,07/07/2017,19:05:00,07,07,2017
66979,ACIDENTE,CAMPO NOVO DO PARECIS,MT,****,08/07/2017,15:00:00,08,07,2017
66970,INCIDENTE,COROATÁ,MA,****,09/07/2017,11:00:00,09,07,2017
66972,ACIDENTE,CAMPO MOURÃO,PR,SSKM,09/07/2017,16:15:00,09,07,2017
66973,INCIDENTE,SÃO PAULO,SP,SBGR,09/07/2017,23:30:00,09,07,2017
66974,INCIDENTE,TEFÉ,AM,SBTF,09/07/2017,13:45:00,09,07,2017
66989,INCIDENTE,CURITIBA,PR,SBBI,09/07/2017,17:11:00,09,07,2017
66977,INCIDENTE GRAVE,LAGES,SC,SBLJ,10/07/2017,17:55:00,10,07,2017
66980,INCIDENTE,PORTO ALEGRE,RS,SBPA,11/07/2017,03:10:00,11,07,2017
66987,ACIDENTE,BARRETOS,SP,****,11/07/2017,20:10:00,11,07,2017
67003,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,13/07/2017,21:15:00,13,07,2017
67005,INCIDENTE,CURITIBA,PR,SBBI,15/07/2017,15:20:00,15,07,2017
67047,INCIDENTE,GUARULHOS,SP,SBGR,16/07/2017,03:09:00,16,07,2017
67008,INCIDENTE,GUARULHOS,SP,SBGR,17/07/2017,14:30:00,17,07,2017
67011,ACIDENTE,PONTA GROSSA,PR,SBPG,17/07/2017,11:00:00,17,07,2017
